"type","public","latitude","longitude","city","province","region"
"unknown",NA,50.9271594,5.3471672,"Hasselt","Limburg","Flanders"
"unknown",NA,50.8476423,4.737563,"Leuven","Flemish Brabant","Flanders"
"unknown",NA,51.0340147,4.475662,"Mechelen","Antwerp","Flanders"
"unknown",NA,50.9237393,3.118277,"Roeselare","West Flanders","Flanders"
"unknown",NA,51.3247548,4.9478332,"Turnhout","Antwerp","Flanders"
"unknown",NA,50.8476423,4.737563,"Leuven","Flemish Brabant","Flanders"
"unknown",NA,50.9446501,3.2788002,"Meulebeke","West Flanders","Flanders"
"unknown",NA,50.8839685,4.419164,"Bruxelles","Brussels","Brussels"
"unknown",NA,50.5796811,5.5544058,"Liège","Liege","Wallonia"
"unknown",1,50.794514,4.9867211,"Tienen","Flemish Brabant","Flanders"
"unknown",1,50.6047388,3.377898,"Tournai","Hainaut","Wallonia"
"unknown",1,51.2861426,4.2883397,"Kallo","East Flanders","Flanders"
"unknown",NA,50.8594222,4.3430131,"Bruxelles","Brussels","Brussels"
"unknown",NA,50.8584725,4.3446113,"Bruxelles","Brussels","Brussels"
"unknown",NA,50.8546109,4.3606333,"Bruxelles","Brussels","Brussels"
"unknown",NA,50.6707265,4.3067863,"Braine-le-Château","Walloon Brabant","Wallonia"
"unknown",NA,50.6744935,4.3048413,"Wauthier-Braine","Walloon Brabant","Wallonia"
"unknown",NA,50.4427249,4.4370311,"Jumet","Hainaut","Wallonia"
"unknown",NA,50.4849879,4.8264209,"Saint-Servais","Namur","Wallonia"
"unknown",NA,50.5525936,5.7469595,"Fraipont","Liege","Wallonia"
"unknown",NA,49.6836918,5.7942668,"Arlon","Luxembourg","Wallonia"
"unknown",NA,50.6700947,4.6014262,"Louvain-la-Neuve","Walloon Brabant","Wallonia"
"unknown",NA,50.5081098,4.2723685,"Seneffe","Hainaut","Wallonia"
"unknown",NA,50.4676274,3.9403442,"Mons","Hainaut","Wallonia"
"unknown",NA,50.542546,3.4460516,"Antoing","Hainaut","Wallonia"
"unknown",NA,50.4963105,5.8871752,"Spa","Liege","Wallonia"
"unknown",NA,50.6216,5.61074,"Grivegnée","Liege","Wallonia"
"unknown",NA,50.5775669,5.5675835,"Liège","Liege","Wallonia"
"unknown",NA,50.4573623,4.8751846,"Jambes","Namur","Wallonia"
"unknown",NA,49.8409455,5.4321334,"Neufchâteau","Luxembourg","Wallonia"
"unknown",NA,50.1857528,4.3823302,"Froidchapelle","Hainaut","Wallonia"
"unknown",NA,50.3716805,4.473953,"Loverval","Hainaut","Wallonia"
"unknown",NA,49.737637,5.346293,"Chiny","Luxembourg","Wallonia"
"unknown",NA,50.8089077,4.4427327,"Bruxelles","Brussels","Brussels"
"unknown",NA,50.8518235,4.4585739,"Bruxelles","Brussels","Brussels"
"unknown",NA,50.8156443,4.2988265,"Bruxelles","Brussels","Brussels"
"unknown",1,50.9848207,5.0617237,"Diest","Flemish Brabant","Flanders"
"unknown",NA,50.818084,5.1730648,"Tessenderlo","Limburg","Flanders"
"unknown",1,50.8028632,4.9550845,"Tienen","Flemish Brabant","Flanders"
"unknown",NA,50.8444908,4.4044807,"Brussel","Brussels","Brussels"
"unknown",NA,50.8481101,3.6034504,"Oudenaarde","East Flanders","Flanders"
"unknown",NA,50.8919154,4.7058934,"Wilsele","Flemish Brabant","Flanders"
"unknown",0,50.84208,4.2795,"Dilbeek","Flemish Brabant","Flanders"
"unknown",1,51.152327,4.1541329,"Sint-Niklaas","East Flanders","Flanders"
"unknown",NA,50.951459,3.1529941,"Roeselare","West Flanders","Flanders"
"unknown",NA,51.1153091,2.772014,"Nieuwpoort","West Flanders","Flanders"
"unknown",NA,51.2818519,4.8320794,"Lille","Antwerp","Flanders"
"unknown",NA,51.0871039,4.2619191,"Bornem","Antwerp","Flanders"
"unknown",NA,50.4795587,3.8959785,"Ghlin","Hainaut","Wallonia"
"unknown",1,50.9700204,5.5558819,"Genk","Limburg","Flanders"
"unknown",NA,50.8019192,5.2202655,"Sint-Truiden","Limburg","Flanders"
"unknown",1,51.0955894,4.871898,"Westerlo","Antwerp","Flanders"
"unknown",NA,51.0030211,4.6687227,"Keerbergen","Flemish Brabant","Flanders"
"unknown",NA,51.2292299,4.4376834,"Antwerpen","Antwerp","Flanders"
"unknown",NA,51.2557018,5.326855,"Lommel","Limburg","Flanders"
"unknown",NA,50.8575909,4.4311816,"Brussel","Brussels","Brussels"
"unknown",NA,51.1430808,5.5948322,"Bree","Limburg","Flanders"
"unknown",0,50.8936461,4.7186837,"Kessel-Lo","Flemish Brabant","Flanders"
"unknown",NA,51.1864481,4.3712851,"Hoboken","Antwerp","Flanders"
"unknown",NA,51.0390299,3.7237006,"Gent","East Flanders","Flanders"
"unknown",NA,51.0390299,3.7237006,"Gent","East Flanders","Flanders"
"unknown",NA,51.0390299,3.7237006,"Gent","East Flanders","Flanders"
"unknown",NA,51.0390299,3.7237006,"Gent","East Flanders","Flanders"
"unknown",NA,51.0390299,3.7237006,"Gent","East Flanders","Flanders"
"unknown",NA,50.869499,4.6931907,"Heverlee","Flemish Brabant","Flanders"
"unknown",0,50.778723,3.0459702,"Wervik","West Flanders","Flanders"
"unknown",1,50.6701501,4.6000143,"Louvain-la-Neuve","Walloon Brabant","Wallonia"
"unknown",NA,50.6702865,4.6052193,"Louvain-la-Neuve","Walloon Brabant","Wallonia"
"unknown",NA,51.0355906,4.484636,"Mechelen","Antwerp","Flanders"
"unknown",NA,49.9110798,5.360253,"Recogne","Luxembourg","Wallonia"
"unknown",NA,50.9049881,3.335835,"Wielsbeke","West Flanders","Flanders"
"unknown",NA,50.9024121,3.3633877,"Wielsbeke","West Flanders","Flanders"
"unknown",NA,50.8598176,3.5966482,"Oudenaarde","East Flanders","Flanders"
"unknown",0,50.9752413,3.5692307,"Astene","East Flanders","Flanders"
"unknown",1,51.2035955,4.420659,"Antwerpen","Antwerp","Flanders"
"unknown",1,51.1898934,4.4393053,"Antwerpen","Antwerp","Flanders"
"unknown",NA,50.9917943,4.8228603,"Aarschot","Flemish Brabant","Flanders"
"unknown",NA,50.9917943,4.8228603,"Aarschot","Flemish Brabant","Flanders"
"unknown",NA,50.9911393,4.8227234,"Aarschot","Flemish Brabant","Flanders"
"unknown",NA,51.0561435,4.702478,"Heist-Op-Den-Berg","Antwerp","Flanders"
"unknown",NA,50.9917943,4.8228603,"Aarschot","Flemish Brabant","Flanders"
"unknown",NA,51.1534304,4.9988449,"Geel","Antwerp","Flanders"
"unknown",1,51.1271354,5.5058714,"Peer","Limburg","Flanders"
"unknown",NA,50.7687647,4.4792495,"Hoeilaart","Flemish Brabant","Flanders"
"unknown",NA,51.031714,4.497837,"Mechelen","Antwerp","Flanders"
"unknown",NA,50.9945671,4.7004361,"Tremelo","Flemish Brabant","Flanders"
"unknown",NA,50.6017954,4.3342018,"Nivelles","Walloon Brabant","Wallonia"
"unknown",1,50.9464214,4.5633518,"Kampenhout","Flemish Brabant","Flanders"
"unknown",1,50.9338827,4.5605498,"Kampenhout","Flemish Brabant","Flanders"
"unknown",1,50.9412813,4.5480756,"Kampenhout","Flemish Brabant","Flanders"
"unknown",1,51.308505,4.9478647,"Turnhout","Antwerp","Flanders"
"unknown",NA,51.2130395,4.5023506,"Wommelgem","Antwerp","Flanders"
"unknown",1,51.0514307,3.7298697,"Gent","East Flanders","Flanders"
"unknown",1,50.8743307,4.7017286,"Leuven","Flemish Brabant","Flanders"
"unknown",1,51.3020075,4.9347996,"Turnhout","Antwerp","Flanders"
"unknown",NA,51.215602,3.0710999,"Jabbeke","West Flanders","Flanders"
"unknown",NA,51.1665953,3.070368,"Jabbeke","West Flanders","Flanders"
"unknown",NA,51.1901158,3.1433972,"Jabbeke","West Flanders","Flanders"
"unknown",NA,51.1637576,3.1043331,"Jabbeke","West Flanders","Flanders"
"unknown",NA,51.1822325,3.0915085,"Jabbeke","West Flanders","Flanders"
"unknown",0,51.3125859,4.9454041,"Turnhout","Antwerp","Flanders"
"unknown",NA,51.0137612,4.4896702,"Mechelen","Antwerp","Flanders"
"unknown",NA,51.0102284,4.4913411,"Mechelen","Antwerp","Flanders"
"unknown",NA,50.527365,4.5193676,"Marbais","Walloon Brabant","Wallonia"
"unknown",NA,50.8218516,4.2859151,"Bruxelles","Brussels","Brussels"
"unknown",NA,50.8558237,4.3197936,"Bruxelles","Brussels","Brussels"
"unknown",NA,50.8238384,4.0407347,"Meerbeke","East Flanders","Flanders"
"unknown",NA,50.88449,4.27401,"Zellik","Flemish Brabant","Flanders"
"unknown",NA,50.8131772,4.4310924,"Bruxelles","Brussels","Brussels"
"unknown",NA,50.4242185,4.9274507,"Naninne","Namur","Wallonia"
"unknown",NA,51.1739816,4.3955885,"Wilrijk","Antwerp","Flanders"
"unknown",NA,50.7308784,5.5247656,"Paifve","Liege","Wallonia"
"unknown",NA,NA,NA,NA,NA,"Brussels"
"unknown",0,51.0682262,3.7237232,"Gent","East Flanders","Flanders"
"unknown",NA,50.578128,5.5498185,"Angleur","Liege","Wallonia"
"unknown",1,51.1344404,4.9327718,"Westerlo","Antwerp","Flanders"
"unknown",NA,51.1683102,4.3942868,"Wilrijk","Antwerp","Flanders"
"unknown",NA,51.1500593,4.3969971,"Aartselaar","Antwerp","Flanders"
"unknown",NA,51.1516862,4.3824848,"Wilrijk","Antwerp","Flanders"
"unknown",NA,51.1516862,4.3824848,"Wilrijk","Antwerp","Flanders"
"unknown",NA,51.0467504,5.586057,"Opglabbeek","Limburg","Flanders"
"unknown",NA,51.3260122,4.8659637,"Beerse","Antwerp","Flanders"
"unknown",NA,50.6484064,6.0040378,"Eupen","Liege","Wallonia"
"unknown",NA,50.802923,4.425917,"Bruxelles","Brussels","Brussels"
"unknown",NA,51.1932753,4.422559,"Berchem","Antwerp","Flanders"
"unknown",NA,50.8394589,4.3658784,"Bruxelles","Brussels","Brussels"
"unknown",NA,50.8569722,4.4333853,"Bruxelles","Brussels","Brussels"
"unknown",NA,50.8670637,4.7127525,"Leuven","Flemish Brabant","Flanders"
"unknown",NA,51.1932753,4.422559,"Berchem","Antwerp","Flanders"
"unknown",NA,51.0576658,3.7394562,"Gent","East Flanders","Flanders"
"unknown",NA,50.6442933,5.571984,"Liège","Liege","Wallonia"
"unknown",NA,50.6350757,5.5628874,"Liège","Liege","Wallonia"
"unknown",NA,50.6679122,5.5278677,"Alleur","Liege","Wallonia"
"unknown",NA,50.4712943,4.2356951,"Morlanwelz","Hainaut","Wallonia"
"unknown",NA,50.8421753,4.3654463,"Bruxelles","Brussels","Brussels"
"unknown",NA,50.8327189,4.3755911,"Bruxelles","Brussels","Brussels"
"unknown",NA,50.8298321,4.5148281,"Tervuren","Flemish Brabant","Flanders"
"unknown",NA,50.9040058,4.3443235,"Strombeek-Bever","Flemish Brabant","Flanders"
"unknown",NA,50.9037761,4.3423171,"Strombeek-Bever","Flemish Brabant","Flanders"
"unknown",NA,50.6610407,5.7862934,"Battice","Liege","Wallonia"
"unknown",1,51.1344224,4.9307406,"OEVEL","Antwerp","Flanders"
"unknown",NA,51.214382,3.196632,"Brugge","West Flanders","Flanders"
"unknown",NA,51.155939,4.4106812,"Edegem","Antwerp","Flanders"
"unknown",NA,50.9449125,5.5157016,"Genk","Limburg","Flanders"
"unknown",NA,50.9185077,5.3257554,"Hasselt","Limburg","Flanders"
"unknown",NA,50.8510787,2.8867695,"Ieper","West Flanders","Flanders"
"unknown",NA,50.8466147,2.8935223,"Ieper","West Flanders","Flanders"
"unknown",NA,50.8840279,4.3085759,"Brussel","Brussels","Brussels"
"unknown",NA,50.8778935,4.6823848,"Leuven","Flemish Brabant","Flanders"
"unknown",NA,51.013797,4.4908715,"Mechelen","Antwerp","Flanders"
"unknown",NA,51.2108863,3.1975164,"Sint-Andries","West Flanders","Flanders"
"unknown",NA,51.164754,4.4647208,"Turnhout","Antwerp","Flanders"
"unknown",NA,50.4777273,3.8063114,"Tertre","Hainaut","Wallonia"
"unknown",NA,50.4777273,3.8063114,"Tertre","Hainaut","Wallonia"
"unknown",NA,50.6959604,4.3441209,"Braine-l Alleud","Walloon Brabant","Wallonia"
"unknown",NA,50.7480247,3.247773,"Mouscron","Hainaut","Wallonia"
"unknown",NA,50.8441082,4.3705978,"Bruxelles","Brussels","Brussels"
"unknown",NA,50.8483376,4.3629957,"Bruxelles","Brussels","Brussels"
"unknown",NA,49.556564,5.5112138,"Virton","Luxembourg","Wallonia"
"unknown",1,50.8421969,4.3862505,"Bruxelles","Brussels","Brussels"
"unknown",NA,51.2265723,5.4844179,"Neerpelt","Limburg","Flanders"
"unknown",NA,51.2320141,5.4248886,"Neerpelt","Limburg","Flanders"
"unknown",NA,51.2470896,5.4393729,"Neerpelt","Limburg","Flanders"
"unknown",NA,51.2028391,5.4492153,"Neerpelt","Limburg","Flanders"
"unknown",NA,50.8419112,4.3744654,"Bruxelles","Brussels","Brussels"
"unknown",1,50.8308094,4.4555032,"Bruxelles","Brussels","Brussels"
"unknown",1,50.8713027,4.6964705,"Leuven","Flemish Brabant","Flanders"
"unknown",NA,51.0262471,3.7339882,"Gent","East Flanders","Flanders"
"unknown",NA,50.9403367,4.05463,"Aalst","East Flanders","Flanders"
"unknown",NA,50.562207,4.250265,"Feluy","Hainaut","Wallonia"
"unknown",NA,50.5940506,4.3559173,"Nivelles","Walloon Brabant","Wallonia"
"unknown",1,51.0476974,3.7278657,"Gent","East Flanders","Flanders"
"unknown",1,51.0476974,3.7278657,"Gent","East Flanders","Flanders"
"unknown",1,50.8410236,4.4362077,"Bruxelles","Brussels","Brussels"
"unknown",NA,51.0617288,3.730735,"Gent","East Flanders","Flanders"
"unknown",NA,51.2083908,4.4212001,"Antwerpen","Antwerp","Flanders"
"unknown",0,51.0677411,5.1625424,"Tessenderlo","Limburg","Flanders"
"unknown",1,50.4131291,4.4010831,"Marchienne-au-Pont","Hainaut","Wallonia"
"unknown",NA,50.6714831,4.6177932,"Louvain-la-Neuve","Walloon Brabant","Wallonia"
"unknown",NA,50.8718167,4.4917822,"Zaventem","Flemish Brabant","Flanders"
"unknown",NA,50.985274,3.5389584,"Deinze","East Flanders","Flanders"
"unknown",NA,50.6030116,5.5307903,"Seraing","Liege","Wallonia"
"unknown",NA,51.0285715,4.4781835,"Mechelen","Antwerp","Flanders"
"unknown",1,50.8631617,4.3522673,"Bruxelles","Brussels","Brussels"
"unknown",1,51.1972178,3.2140093,"Brugge","West Flanders","Flanders"
"unknown",NA,51.1897004,4.7383028,"Grobbendonk","Antwerp","Flanders"
"unknown",1,51.1637723,4.7451183,"Grobbendonk","Antwerp","Flanders"
"unknown",NA,50.8580469,4.3564694,"Bruxelles","Brussels","Brussels"
"unknown",NA,50.8403428,4.3586284,"Bruxelles","Brussels","Brussels"
"unknown",NA,50.8390151,4.3568794,"Brussel","Brussels","Brussels"
"unknown",NA,50.8400335,4.3582917,"Brussel","Brussels","Brussels"
"unknown",NA,50.6698599,4.6151258,"Louvain-la-Neuve","Walloon Brabant","Wallonia"
"unknown",1,50.9483127,5.1625252,"Herk-de-Stad","Limburg","Flanders"
"unknown",NA,50.8368348,4.4271218,"Bruxelles","Brussels","Brussels"
"unknown",1,51.2526476,4.2786812,"Kallo","East Flanders","Flanders"
"unknown",1,51.1372419,4.9244876,"Oevel","Antwerp","Flanders"
"unknown",1,51.1372419,4.9244876,"OEVEL","Antwerp","Flanders"
"unknown",1,50.7912207,3.9260874,"Geraardsbergen","East Flanders","Flanders"
"unknown",1,50.6900819,5.2760267,"Waremme","Liege","Wallonia"
"unknown",1,50.6924548,5.2692986,"WAREMME","Liege","Wallonia"
"unknown",NA,50.9652561,5.4947541,"Genk","Limburg","Flanders"
"unknown",1,51.0595014,5.063945,"Tessenderlo","Limburg","Flanders"
"unknown",NA,50.9842646,3.5271874,"Deinze","East Flanders","Flanders"
"unknown",NA,50.5340475,5.2708991,"Tihange","Liege","Wallonia"
"unknown",NA,50.5340475,5.2708991,"Tihange","Liege","Wallonia"
"unknown",NA,50.5340475,5.2708991,"Tihange","Liege","Wallonia"
"unknown",NA,50.5340475,5.2708991,"Tihange","Liege","Wallonia"
"unknown",NA,50.5340475,5.2708991,"Tihange","Liege","Wallonia"
"unknown",NA,50.5340475,5.2708991,"Tihange","Liege","Wallonia"
"unknown",NA,50.5340475,5.2708991,"Tihange","Liege","Wallonia"
"unknown",NA,50.8908879,4.4598299,"Diegem","Flemish Brabant","Flanders"
"unknown",NA,50.5207148,4.2503434,"Seneffe","Hainaut","Wallonia"
"unknown",NA,50.9228897,3.4475821,"Zulte","East Flanders","Flanders"
"unknown",0,50.4466723,3.9368853,"Mons","Hainaut","Wallonia"
"unknown",NA,50.8171763,4.3723785,"Bruxelles","Brussels","Brussels"
"unknown",1,50.8199847,4.9413676,"Tienen","Flemish Brabant","Flanders"
"unknown",1,50.8024513,4.944441,"TIENEN","Flemish Brabant","Flanders"
"unknown",NA,50.666254,4.6368624,"Louvain-la-Neuve","Walloon Brabant","Wallonia"
"unknown",NA,50.5889196,5.8855715,"Stembert","Liege","Wallonia"
"unknown",NA,50.4080677,4.4183667,"MARCHIENNE-AU-PONT","Hainaut","Wallonia"
"unknown",NA,50.4080677,4.4183667,"MARCHIENNE-AU-PONT","Hainaut","Wallonia"
"unknown",1,50.9927801,3.6511149,"De","East Flanders","Flanders"
"unknown",1,50.9910617,3.6447414,"De","East Flanders","Flanders"
"unknown",1,50.8445152,4.3819339,"Bruxelles","Brussels","Brussels"
"unknown",NA,50.6488806,4.5636199,"Court-Saint-Etienne","Walloon Brabant","Wallonia"
"unknown",NA,50.7313561,4.5904641,"Wavre","Walloon Brabant","Wallonia"
"unknown",NA,50.7456329,4.9785761,"Hélécine","Walloon Brabant","Wallonia"
"unknown",NA,50.8279365,4.3555872,"Bruxelles","Brussels","Brussels"
"unknown",NA,50.8565062,4.3594062,"Brussel","Brussels","Brussels"
"unknown",NA,50.8530024,4.3678892,"Brussel","Brussels","Brussels"
"unknown",NA,50.8532305,4.3624512,"Brussel","Brussels","Brussels"
"unknown",NA,50.1923643,4.3532168,"Froidchapelle","Hainaut","Wallonia"
"unknown",1,49.5619654,5.5150804,"Virton","Luxembourg","Wallonia"
"unknown",1,49.565832,5.5372537,"VIRTON","Luxembourg","Wallonia"
"unknown",1,49.5669091,5.531843,"VIRTON","Luxembourg","Wallonia"
"unknown",1,50.8094314,4.3086447,"Bruxelles","Brussels","Brussels"
"unknown",NA,50.8551561,4.3579305,"Bruxelles","Brussels","Brussels"
"unknown",NA,51.1710207,4.4605717,"Mortsel","Antwerp","Flanders"
"unknown",NA,50.6639013,4.6270095,"Louvain-la-Neuve","Walloon Brabant","Wallonia"
"unknown",NA,50.867102,4.7127446,"Leuven","Flemish Brabant","Flanders"
"unknown",NA,50.8265594,4.3651229,"Brussel","Brussels","Brussels"
"unknown",NA,51.2145513,4.4136852,"Antwerpen","Antwerp","Flanders"
"unknown",NA,51.0634571,5.178041,"Paal","Limburg","Flanders"
"unknown",NA,51.2505979,4.4990429,"Schoten","Antwerp","Flanders"
"unknown",1,50.8302819,3.2977662,"Harelbeke","West Flanders","Flanders"
"mobile",1,50.8389422,4.3635462,"Bruxelles","Brussels","Brussels"
"unknown",NA,50.8476424,4.3571696,"Bruxelles","Brussels","Brussels"
"unknown",1,50.8659203,4.351108,"Brussel","Brussels","Brussels"
"unknown",NA,51.273405,4.3038609,"Kallo","East Flanders","Flanders"
"unknown",NA,50.8522908,4.4418013,"Bruxelles","Brussels","Brussels"
"unknown",NA,51.0156723,4.4588664,"Mechelen","Antwerp","Flanders"
"unknown",NA,51.0153829,4.4641634,"MECHELEN","Antwerp","Flanders"
"unknown",NA,50.4771076,4.5363885,"Fleurus","Hainaut","Wallonia"
"unknown",NA,50.4771076,4.5363885,"Fleurus","Hainaut","Wallonia"
"unknown",1,50.620289,4.8063804,"Perwez","Walloon Brabant","Wallonia"
"unknown",NA,50.8051035,4.3484203,"Bruxelles","Brussels","Brussels"
"unknown",NA,50.8511849,4.3601417,"Bruxelles","Brussels","Brussels"
"unknown",NA,50.8773063,4.4316956,"Bruxelles","Brussels","Brussels"
"unknown",NA,50.8773063,4.4316956,"Bruxelles","Brussels","Brussels"
"unknown",NA,50.8773063,4.4316956,"Bruxelles","Brussels","Brussels"
"unknown",NA,50.8773063,4.4316956,"Bruxelles","Brussels","Brussels"
"unknown",NA,50.8736828,4.5040248,"Nossegem","Flemish Brabant","Flanders"
"unknown",NA,51.1940075,4.4115464,"Antwerpen","Antwerp","Flanders"
"unknown",NA,50.6179439,5.5902975,"Liège","Liege","Wallonia"
"unknown",NA,51.051156,3.702072,"Gent","East Flanders","Flanders"
"unknown",NA,50.8554623,4.444728,"Bruxelles","Brussels","Brussels"
"unknown",1,50.9622164,5.0727893,"Diest","Flemish Brabant","Flanders"
"unknown",NA,50.562207,4.250265,"Seneffe","Hainaut","Wallonia"
"unknown",0,51.0646732,5.1620376,"Tessenderlo","Limburg","Flanders"
"fix",0,50.4246496,4.4436316,"Lodelinsart","Hainaut","Wallonia"
"unknown",0,50.4241334,4.4438595,"Charleroi","Hainaut","Wallonia"
"fix",0,50.4246496,4.4436316,"Lodelinsart","Hainaut","Wallonia"
"unknown",0,50.4241334,4.4438595,"CHARLEROI","Hainaut","Wallonia"
"unknown",NA,50.8026416,3.2726827,"Kortrijk","West Flanders","Flanders"
"unknown",NA,51.1606775,4.6688401,"Nijlen","Antwerp","Flanders"
"unknown",NA,51.1163493,4.6579629,"Berlaar","Antwerp","Flanders"
"unknown",NA,51.0662676,4.3340936,"Puurs","Antwerp","Flanders"
"unknown",1,50.7995032,4.358629,"Bruxelles","Brussels","Brussels"
"unknown",NA,50.6149477,5.5245929,"Seraing","Liege","Wallonia"
"unknown",NA,51.2303978,3.7494991,"Assenede","East Flanders","Flanders"
"unknown",1,51.2261673,3.7536798,"Assenede","East Flanders","Flanders"
"unknown",0,50.6987692,5.6147848,"Herstal","Liege","Wallonia"
"unknown",1,50.6677698,5.6297921,"Herstal","Liege","Wallonia"
"unknown",NA,49.5731332,5.7963745,"Aubange","Luxembourg","Wallonia"
"unknown",NA,50.9403095,5.7015784,"Maasmechelen","Limburg","Flanders"
"unknown",1,50.7235118,3.3039518,"Dottignies","Hainaut","Wallonia"
"unknown",1,50.7462032,3.2341651,"Mouscron","Hainaut","Wallonia"
"unknown",NA,50.6953936,4.587213,"Wavre","Walloon Brabant","Wallonia"
"unknown",NA,50.6953936,4.587213,"WAVRE","Walloon Brabant","Wallonia"
"unknown",NA,50.8269853,4.382819,"Bruxelles","Brussels","Brussels"
"unknown",NA,50.9320694,4.3723846,"Grimbergen","Flemish Brabant","Flanders"
"unknown",1,50.8931955,4.3372392,"Bruxelles","Brussels","Brussels"
"unknown",NA,50.454887,4.5383115,"Fleurus","Hainaut","Wallonia"
"unknown",NA,50.8439759,4.3583342,"Bruxelles","Brussels","Brussels"
"unknown",NA,50.4594985,4.8752046,"Jambes","Namur","Wallonia"
"unknown",NA,50.682795,5.6424535,"Herstal","Liege","Wallonia"
"unknown",1,50.8581352,4.4436976,"Bruxelles","Brussels","Brussels"
"unknown",0,50.8581352,4.4436976,"Bruxelles","Brussels","Brussels"
"unknown",NA,50.7343593,4.478668,"La hulpe","Walloon Brabant","Wallonia"
"unknown",NA,50.7385734,4.4737303,"La hulpe","Walloon Brabant","Wallonia"
"unknown",1,50.7385734,4.4737303,"La hulpe","Walloon Brabant","Wallonia"
"unknown",NA,50.7454377,4.4550595,"La hulpe","Walloon Brabant","Wallonia"
"unknown",NA,50.8511516,4.3696368,"Bruxelles","Brussels","Brussels"
"unknown",1,51.1474169,4.878456,"Olen","Antwerp","Flanders"
"unknown",NA,50.8286387,4.4494347,"Bruxelles","Brussels","Brussels"
"unknown",NA,50.4063722,4.4082402,"MARCHIENNE-AU-PONT","Hainaut","Wallonia"
"unknown",NA,50.8451239,4.3773479,"Brussel","Brussels","Brussels"
"unknown",NA,50.8385859,4.400301,"Bruxelles","Brussels","Brussels"
"unknown",NA,51.116557,5.2169853,"Leopoldsburg","Limburg","Flanders"
"unknown",NA,51.1178699,5.24814,"Leopoldsburg","Limburg","Flanders"
"unknown",NA,51.1144334,5.2618617,"Leopoldsburg","Limburg","Flanders"
"unknown",1,51.0747046,5.0923521,"Tessenderlo","Limburg","Flanders"
"unknown",1,50.842973,4.3588891,"Brussel","Brussels","Brussels"
"unknown",1,50.841393,4.3904833,"Brussel","Brussels","Brussels"
"unknown",1,50.855581,2.7279217,"Poperinge","West Flanders","Flanders"
"unknown",1,50.8470121,2.7379147,"Poperinge","West Flanders","Flanders"
"unknown",NA,50.9462074,4.4349108,"Vilvoorde","Flemish Brabant","Flanders"
"unknown",NA,50.6788222,4.5914842,"Ottignies","Walloon Brabant","Wallonia"
"unknown",1,50.4888124,4.5951984,"Sombreffe","Namur","Wallonia"
"unknown",NA,50.6789862,5.4629218,"Hognoul","Liege","Wallonia"
"unknown",NA,50.8508385,4.3583306,"Brussel","Brussels","Brussels"
"unknown",0,50.8435432,4.355088,"Bruxelles","Brussels","Brussels"
"unknown",NA,50.8309584,4.3565303,"Bruxelles","Brussels","Brussels"
"unknown",1,50.5900036,4.3648384,"Nivelles","Walloon Brabant","Wallonia"
"unknown",NA,50.8092411,4.9612149,"Tienen","Flemish Brabant","Flanders"
"unknown",NA,51.1510022,4.5534959,"Lier","Antwerp","Flanders"
"unknown",0,50.9275803,5.5729051,"Zutendaal","Limburg","Flanders"
"unknown",NA,50.9586279,4.5994525,"Kampenhout","Flemish Brabant","Flanders"
"unknown",NA,50.4452826,3.817794,"Saint-Ghislain","Hainaut","Wallonia"
"unknown",1,51.097209,3.7288741,"Gent","East Flanders","Flanders"
"unknown",1,51.097209,3.7288741,"Gent","East Flanders","Flanders"
"unknown",NA,50.8647444,4.3504134,"Bruxelles","Brussels","Brussels"
"unknown",NA,50.8649638,4.3510445,"Bruxelles","Brussels","Brussels"
"unknown",NA,50.867611,4.4075553,"Bruxelles","Brussels","Brussels"
"unknown",NA,50.8591805,4.357537,"Brussel","Brussels","Brussels"
"unknown",1,50.8421419,4.3583645,"Brussel","Brussels","Brussels"
"unknown",1,50.838646,5.626561,"Lanaken","Limburg","Flanders"
"unknown",1,50.8654001,5.6305801,"Veldwezelt","Limburg","Flanders"
"unknown",1,50.8858281,5.607101,"LANAKEN","Limburg","Flanders"
"unknown",1,50.9232782,5.6933317,"Rekem","Limburg","Flanders"
"unknown",1,50.9075896,5.68735,"Neerharen","Limburg","Flanders"
"unknown",1,50.8835267,5.6715969,"Gellik","Limburg","Flanders"
"unknown",1,50.8891132,5.6520313,"Lanaken","Limburg","Flanders"
"unknown",1,50.888793,5.6577054,"LANAKEN","Limburg","Flanders"
"unknown",1,50.888793,5.6577054,"LANAKEN","Limburg","Flanders"
"unknown",1,50.8926717,4.2768049,"Asse","Flemish Brabant","Flanders"
"unknown",1,50.8769717,4.7168358,"Leuven","Flemish Brabant","Flanders"
"unknown",0,50.8478033,4.3667284,"Brussel","Brussels","Brussels"
"unknown",0,50.8478033,4.3667284,"Brussel","Brussels","Brussels"
"unknown",0,50.8475555,4.3652803,"Brussel","Brussels","Brussels"
"unknown",0,50.846569,4.3673556,"Brussel","Brussels","Brussels"
"unknown",0,50.8473032,4.3650381,"Brussel","Brussels","Brussels"
"unknown",0,50.8473032,4.3650381,"Brussel","Brussels","Brussels"
"unknown",0,50.8476224,4.366963,"Brussel","Brussels","Brussels"
"unknown",0,50.8476224,4.366963,"Brussel","Brussels","Brussels"
"unknown",0,50.8476224,4.366963,"Brussel","Brussels","Brussels"
"unknown",0,50.8476224,4.366963,"Brussel","Brussels","Brussels"
"unknown",0,50.8473993,4.3642728,"Brussel","Brussels","Brussels"
